Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Jamari Thrash (40835916),Jamari Thrash,40835916,WR/FLEX,3000,CLE@LV 11/23/2025 04:05PM ET,CLE,2.3
WR,Malachi Corley (40835918),Malachi Corley,40835918,WR/FLEX,3000,CLE@LV 11/23/2025 04:05PM ET,CLE,2.33
WR,Gage Larvadain (40835920),Gage Larvadain,40835920,WR/FLEX,3000,CLE@LV 11/23/2025 04:05PM ET,CLE,0.75
WR,Kaden Davis (40835922),Kaden Davis,40835922,WR/FLEX,3000,CLE@LV 11/23/2025 04:05PM ET,CLE,0
WR,DeAndre Carter (40835924),DeAndre Carter,40835924,WR/FLEX,3000,CLE@LV 11/23/2025 04:05PM ET,CLE,0
WR,Luke Floriea (40835926),Luke Floriea,40835926,WR/FLEX,3000,CLE@LV 11/23/2025 04:05PM ET,CLE,0
TE,Michael Mayer (40836148),Michael Mayer,40836148,TE/FLEX,3000,CLE@LV 11/23/2025 04:05PM ET,LV,5.48
WR,Darius Cooper (40835878),Darius Cooper,40835878,WR/FLEX,3000,PHI@DAL 11/23/2025 04:25PM ET,PHI,0
WR,Xavier Gipson (40835880),Xavier Gipson,40835880,WR/FLEX,3000,PHI@DAL 11/23/2025 04:25PM ET,PHI,0.06
WR,Johnny Wilson (40835882),Johnny Wilson,40835882,WR/FLEX,3000,PHI@DAL 11/23/2025 04:25PM ET,PHI,0
WR,Danny Gray (40835884),Danny Gray,40835884,WR/FLEX,3000,PHI@DAL 11/23/2025 04:25PM ET,PHI,0
WR,Quez Watkins (40835886),Quez Watkins,40835886,WR/FLEX,3000,PHI@DAL 11/23/2025 04:25PM ET,PHI,0
WR,Britain Covey (40835888),Britain Covey,40835888,WR/FLEX,3000,PHI@DAL 11/23/2025 04:25PM ET,PHI,0
WR,KaVontae Turpin (40835890),KaVontae Turpin,40835890,WR/FLEX,3000,PHI@DAL 11/23/2025 04:25PM ET,DAL,5.38
WR,Jonathan Mingo (40835892),Jonathan Mingo,40835892,WR/FLEX,3000,PHI@DAL 11/23/2025 04:25PM ET,DAL,0
WR,Parris Campbell (40835894),Parris Campbell,40835894,WR/FLEX,3000,PHI@DAL 11/23/2025 04:25PM ET,DAL,0
WR,Jalen Cropper (40835896),Jalen Cropper,40835896,WR/FLEX,3000,PHI@DAL 11/23/2025 04:25PM ET,DAL,0
WR,Traeshon Holden (40835898),Traeshon Holden,40835898,WR/FLEX,3000,PHI@DAL 11/23/2025 04:25PM ET,DAL,0
DST,Eagles  (40836366),Eagles ,40836366,DST,3000,PHI@DAL 11/23/2025 04:25PM ET,PHI,7.5
WR,Mason Tipton (40835850),Mason Tipton,40835850,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,NO,0
WR,Trey Palmer (40835852),Trey Palmer,40835852,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,NO,0
WR,Ja'Lynn Polk (40835854),Ja'Lynn Polk,40835854,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,NO,0
WR,Bub Means (40835856),Bub Means,40835856,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,NO,0
WR,Ronnie Bell (40835858),Ronnie Bell,40835858,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,NO,0
WR,Kevin Austin Jr. (40835860),Kevin Austin Jr.,40835860,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,NO,0
WR,Dante Pettis (40835862),Dante Pettis,40835862,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,NO,0
WR,KhaDarel Hodge (40835864),KhaDarel Hodge,40835864,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,ATL,0.68
WR,Casey Washington (40835866),Casey Washington,40835866,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,ATL,2.2
WR,Jamal Agnew (40835868),Jamal Agnew,40835868,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,ATL,0
WR,Nick Nash (40835870),Nick Nash,40835870,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,ATL,0
WR,Deven Thompkins (40835872),Deven Thompkins,40835872,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,ATL,0
WR,Dylan Drummond (40835874),Dylan Drummond,40835874,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,ATL,0
WR,Chris Blair (40835876),Chris Blair,40835876,WR/FLEX,3000,ATL@NO 11/23/2025 04:25PM ET,ATL,0
TE,Jonnu Smith (40836152),Jonnu Smith,40836152,TE/FLEX,2900,PIT@CHI 11/23/2025 01:00PM ET,PIT,5.53
TE,Hunter Long (40836150),Hunter Long,40836150,TE/FLEX,2900,JAX@ARI 11/23/2025 04:05PM ET,JAX,4.06
DST,Browns  (40836367),Browns ,40836367,DST,2900,CLE@LV 11/23/2025 04:05PM ET,CLE,8
TE,Isaiah Likely (40836154),Isaiah Likely,40836154,TE/FLEX,2800,NYJ@BAL 11/23/2025 01:00PM ET,BAL,3.4
TE,Darnell Washington (40836156),Darnell Washington,40836156,TE/FLEX,2800,PIT@CHI 11/23/2025 01:00PM ET,PIT,4.69
DST,Steelers  (40836368),Steelers ,40836368,DST,2800,PIT@CHI 11/23/2025 01:00PM ET,PIT,8.4
TE,Gunnar Helm (40836160),Gunnar Helm,40836160,TE/FLEX,2700,SEA@TEN 11/23/2025 01:00PM ET,TEN,5.16
DST,Cardinals  (40836369),Cardinals ,40836369,DST,2700,JAX@ARI 11/23/2025 04:05PM ET,ARI,5.5
TE,Taysom Hill (40836158),Taysom Hill,40836158,TE/FLEX,2700,ATL@NO 11/23/2025 04:25PM ET,NO,2.79
TE,Mike Gesicki (40836162),Mike Gesicki,40836162,TE/FLEX,2600,NE@CIN 11/23/2025 01:00PM ET,CIN,2.35
TE,Johnny Mundt (40836164),Johnny Mundt,40836164,TE/FLEX,2600,JAX@ARI 11/23/2025 04:05PM ET,JAX,1.53
DST,Cowboys  (40836370),Cowboys ,40836370,DST,2600,PHI@DAL 11/23/2025 04:25PM ET,DAL,4.8
TE,Charlie Kolar (40836346),Charlie Kolar,40836346,TE/FLEX,2500,NYJ@BAL 11/23/2025 01:00PM ET,BAL,2.78
TE,Scotty Washington (40836348),Scotty Washington,40836348,TE/FLEX,2500,NYJ@BAL 11/23/2025 01:00PM ET,BAL,0
TE,Jeremy Ruckert (40836350),Jeremy Ruckert,40836350,TE/FLEX,2500,NYJ@BAL 11/23/2025 01:00PM ET,NYJ,3.19
TE,Stone Smartt (40836352),Stone Smartt,40836352,TE/FLEX,2500,NYJ@BAL 11/23/2025 01:00PM ET,NYJ,0
TE,Jelani Woods (40836354),Jelani Woods,40836354,TE/FLEX,2500,NYJ@BAL 11/23/2025 01:00PM ET,NYJ,0
TE,Cole Kmet (40836168),Cole Kmet,40836168,TE/FLEX,2500,PIT@CHI 11/23/2025 01:00PM ET,CHI,4.58
TE,Connor Heyward (40836334),Connor Heyward,40836334,TE/FLEX,2500,PIT@CHI 11/23/2025 01:00PM ET,PIT,1.07
TE,Donald Parham Jr. (40836336),Donald Parham Jr.,40836336,TE/FLEX,2500,PIT@CHI 11/23/2025 01:00PM ET,PIT,0
TE,Matt Sokol (40836338),Matt Sokol,40836338,TE/FLEX,2500,PIT@CHI 11/23/2025 01:00PM ET,PIT,0
TE,Durham Smythe (40836340),Durham Smythe,40836340,TE/FLEX,2500,PIT@CHI 11/23/2025 01:00PM ET,CHI,0.18
TE,Nikola Kalinic (40836342),Nikola Kalinic,40836342,TE/FLEX,2500,PIT@CHI 11/23/2025 01:00PM ET,CHI,0
TE,Stephen Carlson (40836344),Stephen Carlson,40836344,TE/FLEX,2500,PIT@CHI 11/23/2025 01:00PM ET,CHI,0
TE,Austin Hooper (40836318),Austin Hooper,40836318,TE/FLEX,2500,NE@CIN 11/23/2025 01:00PM ET,NE,3.64
TE,CJ Dippre (40836320),CJ Dippre,40836320,TE/FLEX,2500,NE@CIN 11/23/2025 01:00PM ET,NE,0
TE,Thomas Odukoya (40836322),Thomas Odukoya,40836322,TE/FLEX,2500,NE@CIN 11/23/2025 01:00PM ET,NE,0
TE,Drew Sample (40836324),Drew Sample,40836324,TE/FLEX,2500,NE@CIN 11/23/2025 01:00PM ET,CIN,1.34
TE,Tanner Hudson (40836326),Tanner Hudson,40836326,TE/FLEX,2500,NE@CIN 11/23/2025 01:00PM ET,CIN,3.04
TE,Cam Grandy (40836328),Cam Grandy,40836328,TE/FLEX,2500,NE@CIN 11/23/2025 01:00PM ET,CIN,0.53
TE,Erick All Jr. (40836330),Erick All Jr.,40836330,TE/FLEX,2500,NE@CIN 11/23/2025 01:00PM ET,CIN,0
TE,William Wagner (40836332),William Wagner,40836332,TE/FLEX,2500,NE@CIN 11/23/2025 01:00PM ET,CIN,0
TE,Sam LaPorta (40836166),Sam LaPorta,40836166,TE/FLEX,2500,NYG@DET 11/23/2025 01:00PM ET,DET,11.88
TE,Daniel Bellinger (40836302),Daniel Bellinger,40836302,TE/FLEX,2500,NYG@DET 11/23/2025 01:00PM ET,NYG,3.82
TE,Chris Manhertz (40836304),Chris Manhertz,40836304,TE/FLEX,2500,NYG@DET 11/23/2025 01:00PM ET,NYG,0.16
TE,Thomas Fidone II (40836306),Thomas Fidone II,40836306,TE/FLEX,2500,NYG@DET 11/23/2025 01:00PM ET,NYG,0
TE,Zach Davidson (40836308),Zach Davidson,40836308,TE/FLEX,2500,NYG@DET 11/23/2025 01:00PM ET,NYG,0
TE,Ross Dwelley (40836310),Ross Dwelley,40836310,TE/FLEX,2500,NYG@DET 11/23/2025 01:00PM ET,DET,0
TE,Shane Zylstra (40836312),Shane Zylstra,40836312,TE/FLEX,2500,NYG@DET 11/23/2025 01:00PM ET,DET,0
TE,Zach Horton (40836314),Zach Horton,40836314,TE/FLEX,2500,NYG@DET 11/23/2025 01:00PM ET,DET,0
TE,Anthony Firkser (40836316),Anthony Firkser,40836316,TE/FLEX,2500,NYG@DET 11/23/2025 01:00PM ET,DET,0
TE,Josh Oliver (40836278),Josh Oliver,40836278,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,MIN,2.98
TE,Ben Yurosek (40836280),Ben Yurosek,40836280,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,MIN,0.19
TE,Ben Sims (40836282),Ben Sims,40836282,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,MIN,0
TE,Gavin Bartholomew (40836284),Gavin Bartholomew,40836284,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,MIN,0
TE,Bryson Nesbit (40836286),Bryson Nesbit,40836286,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,MIN,0
TE,Nick Vannett (40836288),Nick Vannett,40836288,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,MIN,0
TE,Andrew DePaola (40836290),Andrew DePaola,40836290,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,MIN,0
TE,John FitzPatrick (40836292),John FitzPatrick,40836292,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,GB,1.49
TE,Josh Whyle (40836294),Josh Whyle,40836294,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,GB,3.6
TE,Tucker Kraft (40836296),Tucker Kraft,40836296,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,GB,15.4
TE,Drake Dabney (40836298),Drake Dabney,40836298,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,GB,0
TE,McCallan Castles (40836300),McCallan Castles,40836300,TE/FLEX,2500,MIN@GB 11/23/2025 01:00PM ET,GB,0
DST,Vikings  (40836372),Vikings ,40836372,DST,2500,MIN@GB 11/23/2025 01:00PM ET,MIN,6.3
TE,Noah Gray (40836256),Noah Gray,40836256,TE/FLEX,2500,IND@KC 11/23/2025 01:00PM ET,KC,2.37
TE,Robert Tonyan (40836258),Robert Tonyan,40836258,TE/FLEX,2500,IND@KC 11/23/2025 01:00PM ET,KC,0.11
TE,Jared Wiley (40836260),Jared Wiley,40836260,TE/FLEX,2500,IND@KC 11/23/2025 01:00PM ET,KC,0
TE,Jake Briningstool (40836262),Jake Briningstool,40836262,TE/FLEX,2500,IND@KC 11/23/2025 01:00PM ET,KC,0
TE,Tre Watson (40836264),Tre Watson,40836264,TE/FLEX,2500,IND@KC 11/23/2025 01:00PM ET,KC,0
TE,James Winchester (40836266),James Winchester,40836266,TE/FLEX,2500,IND@KC 11/23/2025 01:00PM ET,KC,0
TE,Mo Alie-Cox (40836268),Mo Alie-Cox,40836268,TE/FLEX,2500,IND@KC 11/23/2025 01:00PM ET,IND,0.9
TE,Drew Ogletree (40836270),Drew Ogletree,40836270,TE/FLEX,2500,IND@KC 11/23/2025 01:00PM ET,IND,0
TE,Will Mallory (40836272),Will Mallory,40836272,TE/FLEX,2500,IND@KC 11/23/2025 01:00PM ET,IND,0
TE,Sean McKeon (40836274),Sean McKeon,40836274,TE/FLEX,2500,IND@KC 11/23/2025 01:00PM ET,IND,0
TE,Maximilian Mang (40836276),Maximilian Mang,40836276,TE/FLEX,2500,IND@KC 11/23/2025 01:00PM ET,IND,0
TE,Elijah Arroyo (40836244),Elijah Arroyo,40836244,TE/FLEX,2500,SEA@TEN 11/23/2025 01:00PM ET,SEA,3.64
TE,Nick Kallerup (40836246),Nick Kallerup,40836246,TE/FLEX,2500,SEA@TEN 11/23/2025 01:00PM ET,SEA,0
TE,Eric Saubert (40836248),Eric Saubert,40836248,TE/FLEX,2500,SEA@TEN 11/23/2025 01:00PM ET,SEA,0.31
TE,Marshall Lang (40836250),Marshall Lang,40836250,TE/FLEX,2500,SEA@TEN 11/23/2025 01:00PM ET,SEA,0
TE,David Martin-Robinson (40836252),David Martin-Robinson,40836252,TE/FLEX,2500,SEA@TEN 11/23/2025 01:00PM ET,TEN,0.71
TE,Joel Wilson (40836254),Joel Wilson,40836254,TE/FLEX,2500,SEA@TEN 11/23/2025 01:00PM ET,TEN,0
TE,Quintin Morris (40836226),Quintin Morris,40836226,TE/FLEX,2500,JAX@ARI 11/23/2025 04:05PM ET,JAX,0.3
TE,Patrick Herbert (40836228),Patrick Herbert,40836228,TE/FLEX,2500,JAX@ARI 11/23/2025 04:05PM ET,JAX,0
TE,Jordan Akins (40836230),Jordan Akins,40836230,TE/FLEX,2500,JAX@ARI 11/23/2025 04:05PM ET,JAX,0
TE,Elijah Higgins (40836232),Elijah Higgins,40836232,TE/FLEX,2500,JAX@ARI 11/23/2025 04:05PM ET,ARI,3.12
TE,Josiah Deguara (40836234),Josiah Deguara,40836234,TE/FLEX,2500,JAX@ARI 11/23/2025 04:05PM ET,ARI,0
TE,Pharaoh Brown (40836236),Pharaoh Brown,40836236,TE/FLEX,2500,JAX@ARI 11/23/2025 04:05PM ET,ARI,0
TE,Tip Reiman (40836238),Tip Reiman,40836238,TE/FLEX,2500,JAX@ARI 11/23/2025 04:05PM ET,ARI,1.2
TE,Travis Vokolek (40836240),Travis Vokolek,40836240,TE/FLEX,2500,JAX@ARI 11/23/2025 04:05PM ET,ARI,0
TE,Messiah Swinson (40836242),Messiah Swinson,40836242,TE/FLEX,2500,JAX@ARI 11/23/2025 04:05PM ET,ARI,0
TE,Ian Thomas (40836212),Ian Thomas,40836212,TE/FLEX,2500,CLE@LV 11/23/2025 04:05PM ET,LV,1.13
TE,Carter Runyon (40836214),Carter Runyon,40836214,TE/FLEX,2500,CLE@LV 11/23/2025 04:05PM ET,LV,0.22
TE,Albert Okwuegbunam Jr. (40836216),Albert Okwuegbunam Jr.,40836216,TE/FLEX,2500,CLE@LV 11/23/2025 04:05PM ET,LV,8.6
TE,Blake Whiteheart (40836218),Blake Whiteheart,40836218,TE/FLEX,2500,CLE@LV 11/23/2025 04:05PM ET,CLE,0.24
TE,Brenden Bates (40836220),Brenden Bates,40836220,TE/FLEX,2500,CLE@LV 11/23/2025 04:05PM ET,CLE,1.08
TE,Sal Cannella (40836222),Sal Cannella,40836222,TE/FLEX,2500,CLE@LV 11/23/2025 04:05PM ET,CLE,0
TE,Caden Prieskorn (40836224),Caden Prieskorn,40836224,TE/FLEX,2500,CLE@LV 11/23/2025 04:05PM ET,CLE,0
TE,Grant Calcaterra (40836192),Grant Calcaterra,40836192,TE/FLEX,2500,PHI@DAL 11/23/2025 04:25PM ET,PHI,1
TE,Kylen Granson (40836194),Kylen Granson,40836194,TE/FLEX,2500,PHI@DAL 11/23/2025 04:25PM ET,PHI,0.4
TE,Cameron Latu (40836196),Cameron Latu,40836196,TE/FLEX,2500,PHI@DAL 11/23/2025 04:25PM ET,PHI,0
TE,Cal Adomitis (40836198),Cal Adomitis,40836198,TE/FLEX,2500,PHI@DAL 11/23/2025 04:25PM ET,PHI,0
TE,E.J. Jenkins (40836200),E.J. Jenkins,40836200,TE/FLEX,2500,PHI@DAL 11/23/2025 04:25PM ET,PHI,0
TE,Luke Schoonmaker (40836202),Luke Schoonmaker,40836202,TE/FLEX,2500,PHI@DAL 11/23/2025 04:25PM ET,DAL,1.43
TE,Brevyn Spann-Ford (40836204),Brevyn Spann-Ford,40836204,TE/FLEX,2500,PHI@DAL 11/23/2025 04:25PM ET,DAL,0.58
TE,John Stephens Jr. (40836206),John Stephens Jr.,40836206,TE/FLEX,2500,PHI@DAL 11/23/2025 04:25PM ET,DAL,0
TE,Rivaldo Fairweather (40836208),Rivaldo Fairweather,40836208,TE/FLEX,2500,PHI@DAL 11/23/2025 04:25PM ET,DAL,0
TE,Princeton Fant (40836210),Princeton Fant,40836210,TE/FLEX,2500,PHI@DAL 11/23/2025 04:25PM ET,DAL,0
TE,Foster Moreau (40836170),Foster Moreau,40836170,TE/FLEX,2500,ATL@NO 11/23/2025 04:25PM ET,NO,0.92
TE,Jack Stoll (40836172),Jack Stoll,40836172,TE/FLEX,2500,ATL@NO 11/23/2025 04:25PM ET,NO,1.31
TE,Zaire Mitchell-Paden (40836174),Zaire Mitchell-Paden,40836174,TE/FLEX,2500,ATL@NO 11/23/2025 04:25PM ET,NO,0.53
TE,Mason Pline (40836176),Mason Pline,40836176,TE/FLEX,2500,ATL@NO 11/23/2025 04:25PM ET,NO,0
TE,Moliki Matavao (40836178),Moliki Matavao,40836178,TE/FLEX,2500,ATL@NO 11/23/2025 04:25PM ET,NO,0
TE,Zach Wood (40836180),Zach Wood,40836180,TE/FLEX,2500,ATL@NO 11/23/2025 04:25PM ET,NO,0
TE,Treyton Welch (40836182),Treyton Welch,40836182,TE/FLEX,2500,ATL@NO 11/23/2025 04:25PM ET,NO,0
TE,Charlie Woerner (40836184),Charlie Woerner,40836184,TE/FLEX,2500,ATL@NO 11/23/2025 04:25PM ET,ATL,0.29
TE,Teagan Quitoriano (40836186),Teagan Quitoriano,40836186,TE/FLEX,2500,ATL@NO 11/23/2025 04:25PM ET,ATL,0
TE,Feleipe Franks (40836188),Feleipe Franks,40836188,TE/FLEX,2500,ATL@NO 11/23/2025 04:25PM ET,ATL,0.02
TE,Joshua Simon (40836190),Joshua Simon,40836190,TE/FLEX,2500,ATL@NO 11/23/2025 04:25PM ET,ATL,0
DST,Saints  (40836371),Saints ,40836371,DST,2500,ATL@NO 11/23/2025 04:25PM ET,NO,5.6
DST,Colts  (40836373),Colts ,40836373,DST,2400,IND@KC 11/23/2025 01:00PM ET,IND,7.9
DST,Titans  (40836374),Titans ,40836374,DST,2300,SEA@TEN 11/23/2025 01:00PM ET,TEN,5.4
DST,Bengals  (40836375),Bengals ,40836375,DST,2200,NE@CIN 11/23/2025 01:00PM ET,CIN,2.3
DST,Giants  (40836376),Giants ,40836376,DST,2100,NYG@DET 11/23/2025 01:00PM ET,NYG,2.54
DST,Jets  (40836377),Jets ,40836377,DST,2000,NYJ@BAL 11/23/2025 01:00PM ET,NYJ,4.1
