Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Ryan Miller (41282340),Ryan Miller,41282340,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,NYG,0.88
WR,Beaux Collins (41282342),Beaux Collins,41282342,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,NYG,0.5
WR,Malik Nabers (41282344),Malik Nabers,41282344,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,NYG,15.02
WR,Xavier Gipson (41282346),Xavier Gipson,41282346,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,NYG,0.1
WR,Ihmir Smith-Marsette (41282348),Ihmir Smith-Marsette,41282348,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,NYG,0
WR,Bryce Ford-Wheaton (41282350),Bryce Ford-Wheaton,41282350,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,NYG,0
WR,Da'Quan Felton (41282352),Da'Quan Felton,41282352,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,NYG,0
WR,Dont'e Thornton Jr. (41282354),Dont'e Thornton Jr.,41282354,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,LV,1.56
WR,Alex Bachman (41282356),Alex Bachman,41282356,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,LV,0.29
WR,Justin Shorter (41282358),Justin Shorter,41282358,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,LV,0
WR,DJ Turner (41282360),DJ Turner,41282360,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,LV,0
WR,Shedrick Jackson (41282362),Shedrick Jackson,41282362,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,LV,3.17
WR,Brenden Rice (41282364),Brenden Rice,41282364,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,LV,0
WR,Phillip Dorsett II (41282366),Phillip Dorsett II,41282366,WR/FLEX,3000,NYG@LV 12/28/2025 04:05PM ET,LV,0
WR,Marquez Valdes-Scantling (41282308),Marquez Valdes-Scantling,41282308,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,PIT,2.31
WR,Ben Skowronek (41282310),Ben Skowronek,41282310,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,PIT,1.13
WR,Scotty Miller (41282312),Scotty Miller,41282312,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,PIT,0.62
WR,Roman Wilson (41282314),Roman Wilson,41282314,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,PIT,3.3
WR,John Rhys Plumlee (41282316),John Rhys Plumlee,41282316,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,PIT,0
WR,Max Hurleman (41282318),Max Hurleman,41282318,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,PIT,0
WR,Isaiah Bond (41282320),Isaiah Bond,41282320,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,CLE,3.53
WR,Gage Larvadain (41282322),Gage Larvadain,41282322,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,CLE,1.22
WR,Malachi Corley (41282324),Malachi Corley,41282324,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,CLE,2.22
WR,Jamari Thrash (41282326),Jamari Thrash,41282326,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,CLE,2.3
WR,DeAndre Carter (41282328),DeAndre Carter,41282328,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,CLE,0
WR,Luke Floriea (41282330),Luke Floriea,41282330,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,CLE,0
WR,Kaden Davis (41282332),Kaden Davis,41282332,WR/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,CLE,0
TE,David Njoku (41282456),David Njoku,41282456,TE/FLEX,3000,PIT@CLE 12/28/2025 01:00PM ET,CLE,7.19
WR,Dyami Brown (41282284),Dyami Brown,41282284,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,JAX,3.76
WR,Travis Hunter (41282286),Travis Hunter,41282286,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,JAX,9.54
WR,Joshua Cephus (41282288),Joshua Cephus,41282288,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,JAX,0
WR,Chandler Brayboy (41282290),Chandler Brayboy,41282290,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,JAX,0
WR,Austin Trammell (41282292),Austin Trammell,41282292,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,JAX,1.27
WR,Tim Jones (41282294),Tim Jones,41282294,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,JAX,0.62
WR,Laquon Treadwell (41282296),Laquon Treadwell,41282296,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,IND,0
WR,Anthony Gould (41282298),Anthony Gould,41282298,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,IND,0.24
WR,Ashton Dulin (41282300),Ashton Dulin,41282300,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,IND,2
WR,D.J. Montgomery (41282302),D.J. Montgomery,41282302,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,IND,0
WR,Eli Pancol (41282304),Eli Pancol,41282304,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,IND,0
WR,Coleman Owen (41282306),Coleman Owen,41282306,WR/FLEX,3000,JAX@IND 12/28/2025 01:00PM ET,IND,0
WR,Tez Johnson (41282258),Tez Johnson,41282258,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,TB,6.11
WR,Kameron Johnson (41282260),Kameron Johnson,41282260,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,TB,1.17
WR,Sterling Shepard (41282262),Sterling Shepard,41282262,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,TB,6.38
WR,Jaden Smith (41282264),Jaden Smith,41282264,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,TB,0
WR,Garrett Greene (41282266),Garrett Greene,41282266,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,TB,0
WR,Dennis Houston (41282268),Dennis Houston,41282268,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,TB,0
WR,Cedrick Wilson Jr. (41282270),Cedrick Wilson Jr.,41282270,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,MIA,0.95
WR,Dee Eskridge (41282272),Dee Eskridge,41282272,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,MIA,0.71
WR,Theo Wease Jr. (41282274),Theo Wease Jr.,41282274,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,MIA,5.2
WR,Nick Westbrook-Ikhine (41282276),Nick Westbrook-Ikhine,41282276,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,MIA,1.42
WR,Tahj Washington (41282278),Tahj Washington,41282278,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,MIA,0.28
WR,Tyreek Hill (41282280),Tyreek Hill,41282280,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,MIA,14.12
WR,A.J. Henning (41282282),A.J. Henning,41282282,WR/FLEX,3000,TB@MIA 12/28/2025 01:00PM ET,MIA,0
WR,Garrett Wilson (41282176),Garrett Wilson,41282176,WR/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NYJ,14.21
WR,Arian Smith (41282238),Arian Smith,41282238,WR/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NYJ,0.84
WR,Tyler Johnson (41282240),Tyler Johnson,41282240,WR/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NYJ,3.31
WR,Josh Reynolds (41282242),Josh Reynolds,41282242,WR/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NYJ,4.62
WR,Irvin Charles (41282244),Irvin Charles,41282244,WR/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NYJ,0
WR,Quentin Skinner (41282246),Quentin Skinner,41282246,WR/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NYJ,0
WR,Jamaal Pritchett (41282248),Jamaal Pritchett,41282248,WR/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NYJ,0
WR,Trenton Irwin (41282250),Trenton Irwin,41282250,WR/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NYJ,0
WR,Efton Chism III (41282252),Efton Chism III,41282252,WR/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NE,0
WR,Jeremiah Webb (41282254),Jeremiah Webb,41282254,WR/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NE,0
WR,John Jiles (41282256),John Jiles,41282256,WR/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NE,0
TE,Mason Taylor (41282454),Mason Taylor,41282454,TE/FLEX,3000,NE@NYJ 12/28/2025 01:00PM ET,NYJ,6.84
WR,Van Jefferson (41282174),Van Jefferson,41282174,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,TEN,4.16
WR,Devaughn Vele (41282178),Devaughn Vele,41282178,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,NO,5.1
WR,Dante Pettis (41282208),Dante Pettis,41282208,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,NO,0.4
WR,Trey Palmer (41282210),Trey Palmer,41282210,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,NO,0
WR,Ja'Lynn Polk (41282212),Ja'Lynn Polk,41282212,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,NO,0
WR,Bub Means (41282214),Bub Means,41282214,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,NO,0
WR,Ronnie Bell (41282216),Ronnie Bell,41282216,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,NO,0
WR,Samori Toure (41282218),Samori Toure,41282218,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,NO,0
WR,Elijah Cooks (41282220),Elijah Cooks,41282220,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,NO,0
WR,James Proche II (41282222),James Proche II,41282222,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,TEN,1.36
WR,Mason Kinsey (41282224),Mason Kinsey,41282224,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,TEN,0.3
WR,Bryce Oliver (41282226),Bryce Oliver,41282226,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,TEN,0.9
WR,Calvin Ridley (41282228),Calvin Ridley,41282228,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,TEN,7.19
WR,Xavier Restrepo (41282230),Xavier Restrepo,41282230,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,TEN,3.55
WR,Hal Presley III (41282232),Hal Presley III,41282232,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,TEN,0
WR,Kristian Wilkerson (41282234),Kristian Wilkerson,41282234,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,TEN,0
WR,Lance McCutcheon (41282236),Lance McCutcheon,41282236,WR/FLEX,3000,NO@TEN 12/28/2025 01:00PM ET,TEN,0
WR,Jahan Dotson (41282184),Jahan Dotson,41282184,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,PHI,2.88
WR,Darius Cooper (41282186),Darius Cooper,41282186,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,PHI,0.96
WR,Britain Covey (41282188),Britain Covey,41282188,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,PHI,0
WR,Johnny Wilson (41282190),Johnny Wilson,41282190,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,PHI,0
WR,Danny Gray (41282192),Danny Gray,41282192,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,PHI,0
WR,Quez Watkins (41282194),Quez Watkins,41282194,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,PHI,0
WR,Terrace Marshall (41282196),Terrace Marshall,41282196,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,PHI,0
WR,Tyrell Shavers (41282198),Tyrell Shavers,41282198,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,BUF,2.66
WR,Brandin Cooks (41282200),Brandin Cooks,41282200,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,BUF,2.7
WR,Mecole Hardman Jr. (41282202),Mecole Hardman Jr.,41282202,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,BUF,-0.5
WR,Curtis Samuel (41282204),Curtis Samuel,41282204,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,BUF,3.52
WR,Stephen Gosnell (41282206),Stephen Gosnell,41282206,WR/FLEX,3000,PHI@BUF 12/28/2025 04:25PM ET,BUF,0
DST,Bills  (41282633),Bills ,41282633,DST,3000,PHI@BUF 12/28/2025 04:25PM ET,BUF,6.67
TE,Noah Fant (41282460),Noah Fant,41282460,TE/FLEX,2900,ARI@CIN 12/28/2025 01:00PM ET,CIN,5.95
DST,Giants  (41282634),Giants ,41282634,DST,2900,NYG@LV 12/28/2025 04:05PM ET,NYG,3.6
TE,Pat Freiermuth (41282458),Pat Freiermuth,41282458,TE/FLEX,2900,PIT@CLE 12/28/2025 01:00PM ET,PIT,6.61
TE,Darnell Washington (41282464),Darnell Washington,41282464,TE/FLEX,2800,PIT@CLE 12/28/2025 01:00PM ET,PIT,4.73
TE,Gunnar Helm (41282462),Gunnar Helm,41282462,TE/FLEX,2800,NO@TEN 12/28/2025 01:00PM ET,TEN,6.04
DST,Titans  (41282635),Titans ,41282635,DST,2800,NO@TEN 12/28/2025 01:00PM ET,TEN,5.33
TE,Ja'Tavion Sanders (41282468),Ja'Tavion Sanders,41282468,TE/FLEX,2700,SEA@CAR 12/28/2025 01:00PM ET,CAR,4.5
DST,Raiders  (41282636),Raiders ,41282636,DST,2700,NYG@LV 12/28/2025 04:05PM ET,LV,3.73
TE,Taysom Hill (41282466),Taysom Hill,41282466,TE/FLEX,2700,NO@TEN 12/28/2025 01:00PM ET,NO,3.32
TE,Jonnu Smith (41282470),Jonnu Smith,41282470,TE/FLEX,2600,PIT@CLE 12/28/2025 01:00PM ET,PIT,5.07
TE,Jackson Hawes (41282472),Jackson Hawes,41282472,TE/FLEX,2600,PHI@BUF 12/28/2025 04:25PM ET,BUF,3.45
DST,Eagles  (41282637),Eagles ,41282637,DST,2600,PHI@BUF 12/28/2025 04:25PM ET,PHI,7.87
TE,Tommy Tremble (41282612),Tommy Tremble,41282612,TE/FLEX,2500,SEA@CAR 12/28/2025 01:00PM ET,CAR,3.3
TE,Mitchell Evans (41282614),Mitchell Evans,41282614,TE/FLEX,2500,SEA@CAR 12/28/2025 01:00PM ET,CAR,3.01
TE,James Mitchell (41282616),James Mitchell,41282616,TE/FLEX,2500,SEA@CAR 12/28/2025 01:00PM ET,CAR,1.45
TE,Bryce Pierre (41282618),Bryce Pierre,41282618,TE/FLEX,2500,SEA@CAR 12/28/2025 01:00PM ET,CAR,0
TE,Eric Saubert (41282620),Eric Saubert,41282620,TE/FLEX,2500,SEA@CAR 12/28/2025 01:00PM ET,SEA,0.68
TE,Nick Kallerup (41282622),Nick Kallerup,41282622,TE/FLEX,2500,SEA@CAR 12/28/2025 01:00PM ET,SEA,0
TE,Elijah Arroyo (41282624),Elijah Arroyo,41282624,TE/FLEX,2500,SEA@CAR 12/28/2025 01:00PM ET,SEA,2.92
TE,Elijah Higgins (41282590),Elijah Higgins,41282590,TE/FLEX,2500,ARI@CIN 12/28/2025 01:00PM ET,ARI,3.55
TE,Pharaoh Brown (41282592),Pharaoh Brown,41282592,TE/FLEX,2500,ARI@CIN 12/28/2025 01:00PM ET,ARI,0.35
TE,Josiah Deguara (41282594),Josiah Deguara,41282594,TE/FLEX,2500,ARI@CIN 12/28/2025 01:00PM ET,ARI,0.16
TE,Tip Reiman (41282596),Tip Reiman,41282596,TE/FLEX,2500,ARI@CIN 12/28/2025 01:00PM ET,ARI,1.2
TE,Travis Vokolek (41282598),Travis Vokolek,41282598,TE/FLEX,2500,ARI@CIN 12/28/2025 01:00PM ET,ARI,0
TE,Messiah Swinson (41282600),Messiah Swinson,41282600,TE/FLEX,2500,ARI@CIN 12/28/2025 01:00PM ET,ARI,0
TE,Drew Sample (41282602),Drew Sample,41282602,TE/FLEX,2500,ARI@CIN 12/28/2025 01:00PM ET,CIN,1.69
TE,Tanner Hudson (41282604),Tanner Hudson,41282604,TE/FLEX,2500,ARI@CIN 12/28/2025 01:00PM ET,CIN,3.28
TE,Cam Grandy (41282606),Cam Grandy,41282606,TE/FLEX,2500,ARI@CIN 12/28/2025 01:00PM ET,CIN,0.54
TE,Erick All Jr. (41282608),Erick All Jr.,41282608,TE/FLEX,2500,ARI@CIN 12/28/2025 01:00PM ET,CIN,0
TE,William Wagner (41282610),William Wagner,41282610,TE/FLEX,2500,ARI@CIN 12/28/2025 01:00PM ET,CIN,0
TE,Michael Mayer (41282476),Michael Mayer,41282476,TE/FLEX,2500,NYG@LV 12/28/2025 04:05PM ET,LV,4.38
TE,Daniel Bellinger (41282572),Daniel Bellinger,41282572,TE/FLEX,2500,NYG@LV 12/28/2025 04:05PM ET,NYG,3.19
TE,Chris Manhertz (41282574),Chris Manhertz,41282574,TE/FLEX,2500,NYG@LV 12/28/2025 04:05PM ET,NYG,0.11
TE,Thomas Fidone II (41282576),Thomas Fidone II,41282576,TE/FLEX,2500,NYG@LV 12/28/2025 04:05PM ET,NYG,0
TE,Tanner Conner (41282578),Tanner Conner,41282578,TE/FLEX,2500,NYG@LV 12/28/2025 04:05PM ET,NYG,2.01
TE,Zach Davidson (41282580),Zach Davidson,41282580,TE/FLEX,2500,NYG@LV 12/28/2025 04:05PM ET,NYG,0
TE,Maximilian Mang (41282582),Maximilian Mang,41282582,TE/FLEX,2500,NYG@LV 12/28/2025 04:05PM ET,NYG,0
TE,Ian Thomas (41282584),Ian Thomas,41282584,TE/FLEX,2500,NYG@LV 12/28/2025 04:05PM ET,LV,1.88
TE,Carter Runyon (41282586),Carter Runyon,41282586,TE/FLEX,2500,NYG@LV 12/28/2025 04:05PM ET,LV,0.12
TE,Albert Okwuegbunam Jr. (41282588),Albert Okwuegbunam Jr.,41282588,TE/FLEX,2500,NYG@LV 12/28/2025 04:05PM ET,LV,8.6
TE,Connor Heyward (41282556),Connor Heyward,41282556,TE/FLEX,2500,PIT@CLE 12/28/2025 01:00PM ET,PIT,1.15
TE,Donald Parham Jr. (41282558),Donald Parham Jr.,41282558,TE/FLEX,2500,PIT@CLE 12/28/2025 01:00PM ET,PIT,0
TE,Matt Sokol (41282560),Matt Sokol,41282560,TE/FLEX,2500,PIT@CLE 12/28/2025 01:00PM ET,PIT,0
TE,Cal Adomitis (41282562),Cal Adomitis,41282562,TE/FLEX,2500,PIT@CLE 12/28/2025 01:00PM ET,PIT,0
TE,Blake Whiteheart (41282564),Blake Whiteheart,41282564,TE/FLEX,2500,PIT@CLE 12/28/2025 01:00PM ET,CLE,0.16
TE,Brenden Bates (41282566),Brenden Bates,41282566,TE/FLEX,2500,PIT@CLE 12/28/2025 01:00PM ET,CLE,0.61
TE,Caden Prieskorn (41282568),Caden Prieskorn,41282568,TE/FLEX,2500,PIT@CLE 12/28/2025 01:00PM ET,CLE,0
TE,Sal Cannella (41282570),Sal Cannella,41282570,TE/FLEX,2500,PIT@CLE 12/28/2025 01:00PM ET,CLE,0
DST,Browns  (41282638),Browns ,41282638,DST,2500,PIT@CLE 12/28/2025 01:00PM ET,CLE,6.87
TE,Quintin Morris (41282538),Quintin Morris,41282538,TE/FLEX,2500,JAX@IND 12/28/2025 01:00PM ET,JAX,0.83
TE,Johnny Mundt (41282540),Johnny Mundt,41282540,TE/FLEX,2500,JAX@IND 12/28/2025 01:00PM ET,JAX,1.25
TE,Hunter Long (41282542),Hunter Long,41282542,TE/FLEX,2500,JAX@IND 12/28/2025 01:00PM ET,JAX,3.61
TE,Patrick Herbert (41282544),Patrick Herbert,41282544,TE/FLEX,2500,JAX@IND 12/28/2025 01:00PM ET,JAX,0
TE,Jordan Akins (41282546),Jordan Akins,41282546,TE/FLEX,2500,JAX@IND 12/28/2025 01:00PM ET,JAX,0
TE,Mo Alie-Cox (41282548),Mo Alie-Cox,41282548,TE/FLEX,2500,JAX@IND 12/28/2025 01:00PM ET,IND,0.97
TE,Drew Ogletree (41282550),Drew Ogletree,41282550,TE/FLEX,2500,JAX@IND 12/28/2025 01:00PM ET,IND,0.85
TE,Will Mallory (41282552),Will Mallory,41282552,TE/FLEX,2500,JAX@IND 12/28/2025 01:00PM ET,IND,0
TE,Sean McKeon (41282554),Sean McKeon,41282554,TE/FLEX,2500,JAX@IND 12/28/2025 01:00PM ET,IND,0
TE,Payne Durham (41282518),Payne Durham,41282518,TE/FLEX,2500,TB@MIA 12/28/2025 01:00PM ET,TB,0.14
TE,Devin Culp (41282520),Devin Culp,41282520,TE/FLEX,2500,TB@MIA 12/28/2025 01:00PM ET,TB,0.69
TE,Ko Kieft (41282522),Ko Kieft,41282522,TE/FLEX,2500,TB@MIA 12/28/2025 01:00PM ET,TB,0
TE,Tanner Taula (41282524),Tanner Taula,41282524,TE/FLEX,2500,TB@MIA 12/28/2025 01:00PM ET,TB,0
TE,Evan Deckers (41282526),Evan Deckers,41282526,TE/FLEX,2500,TB@MIA 12/28/2025 01:00PM ET,TB,0
TE,Julian Hill (41282528),Julian Hill,41282528,TE/FLEX,2500,TB@MIA 12/28/2025 01:00PM ET,MIA,2.22
TE,Greg Dulcich (41282530),Greg Dulcich,41282530,TE/FLEX,2500,TB@MIA 12/28/2025 01:00PM ET,MIA,5.2
TE,Jalin Conyers (41282532),Jalin Conyers,41282532,TE/FLEX,2500,TB@MIA 12/28/2025 01:00PM ET,MIA,0
TE,Hayden Rucci (41282534),Hayden Rucci,41282534,TE/FLEX,2500,TB@MIA 12/28/2025 01:00PM ET,MIA,0
TE,Chris Myarick (41282536),Chris Myarick,41282536,TE/FLEX,2500,TB@MIA 12/28/2025 01:00PM ET,MIA,0
TE,Jeremy Ruckert (41282474),Jeremy Ruckert,41282474,TE/FLEX,2500,NE@NYJ 12/28/2025 01:00PM ET,NYJ,3.05
TE,Jelani Woods (41282506),Jelani Woods,41282506,TE/FLEX,2500,NE@NYJ 12/28/2025 01:00PM ET,NYJ,0
TE,Stone Smartt (41282508),Stone Smartt,41282508,TE/FLEX,2500,NE@NYJ 12/28/2025 01:00PM ET,NYJ,0.65
TE,Nick Muse (41282510),Nick Muse,41282510,TE/FLEX,2500,NE@NYJ 12/28/2025 01:00PM ET,NYJ,0
TE,Austin Hooper (41282512),Austin Hooper,41282512,TE/FLEX,2500,NE@NYJ 12/28/2025 01:00PM ET,NE,3.48
TE,CJ Dippre (41282514),CJ Dippre,41282514,TE/FLEX,2500,NE@NYJ 12/28/2025 01:00PM ET,NE,0
TE,Thomas Odukoya (41282516),Thomas Odukoya,41282516,TE/FLEX,2500,NE@NYJ 12/28/2025 01:00PM ET,NE,0
TE,Foster Moreau (41282488),Foster Moreau,41282488,TE/FLEX,2500,NO@TEN 12/28/2025 01:00PM ET,NO,1.17
TE,Jack Stoll (41282490),Jack Stoll,41282490,TE/FLEX,2500,NO@TEN 12/28/2025 01:00PM ET,NO,1.19
TE,Moliki Matavao (41282492),Moliki Matavao,41282492,TE/FLEX,2500,NO@TEN 12/28/2025 01:00PM ET,NO,0
TE,Zaire Mitchell-Paden (41282494),Zaire Mitchell-Paden,41282494,TE/FLEX,2500,NO@TEN 12/28/2025 01:00PM ET,NO,0.46
TE,Mason Pline (41282496),Mason Pline,41282496,TE/FLEX,2500,NO@TEN 12/28/2025 01:00PM ET,NO,0
TE,Treyton Welch (41282498),Treyton Welch,41282498,TE/FLEX,2500,NO@TEN 12/28/2025 01:00PM ET,NO,0
TE,Zach Wood (41282500),Zach Wood,41282500,TE/FLEX,2500,NO@TEN 12/28/2025 01:00PM ET,NO,0
TE,David Martin-Robinson (41282502),David Martin-Robinson,41282502,TE/FLEX,2500,NO@TEN 12/28/2025 01:00PM ET,TEN,0.58
TE,Cole Turner (41282504),Cole Turner,41282504,TE/FLEX,2500,NO@TEN 12/28/2025 01:00PM ET,TEN,0
TE,Grant Calcaterra (41282478),Grant Calcaterra,41282478,TE/FLEX,2500,PHI@BUF 12/28/2025 04:25PM ET,PHI,0.86
TE,Kylen Granson (41282480),Kylen Granson,41282480,TE/FLEX,2500,PHI@BUF 12/28/2025 04:25PM ET,PHI,0.27
TE,Cameron Latu (41282482),Cameron Latu,41282482,TE/FLEX,2500,PHI@BUF 12/28/2025 04:25PM ET,PHI,0
TE,E.J. Jenkins (41282484),E.J. Jenkins,41282484,TE/FLEX,2500,PHI@BUF 12/28/2025 04:25PM ET,PHI,0
TE,Keleki Latu (41282486),Keleki Latu,41282486,TE/FLEX,2500,PHI@BUF 12/28/2025 04:25PM ET,BUF,0.47
DST,Colts  (41282639),Colts ,41282639,DST,2400,JAX@IND 12/28/2025 01:00PM ET,IND,6.27
DST,Cardinals  (41282640),Cardinals ,41282640,DST,2300,ARI@CIN 12/28/2025 01:00PM ET,ARI,5.13
DST,Dolphins  (41282641),Dolphins ,41282641,DST,2200,TB@MIA 12/28/2025 01:00PM ET,MIA,5.67
DST,Panthers  (41282642),Panthers ,41282642,DST,2100,SEA@CAR 12/28/2025 01:00PM ET,CAR,5.93
DST,Jets  (41282643),Jets ,41282643,DST,2000,NE@NYJ 12/28/2025 01:00PM ET,NYJ,3.6
